iso3,year,analysis_population_total,gbd_rate_cardiovascular_diseases,gbd_rate_chronic_respiratory_diseases,gbd_rate_neoplasms,gbd_rate_diabetes_kidney,gbd_rate_cardiovascular_diseases_per100k,gbd_rate_chronic_respiratory_diseases_per100k,gbd_rate_neoplasms_per100k,gbd_rate_diabetes_kidney_per100k,life_expectancy,life_expectancy_male,life_expectancy_female,hdi,population_thousands,pop_density,median_age,pop_growth_rate,tfr,wdi_population_65_plus_pct,wdi_population_total,wdi_urban_population_pct,wdi_gdp_per_capita,wdi_gini,dbd_smoking,dbd_pm25,dbd_high_bmi,dbd_high_glucose,dbd_high_sbp,dbd_dietary_risks,dbd_smoking_per100k,dbd_pm25_per100k,dbd_high_bmi_per100k,dbd_high_glucose_per100k,dbd_high_sbp_per100k,dbd_dietary_risks_per100k,wdi_diabetes_prevalence,wdi_pm25,mpower_group,beds_10k,doctors_10k,nurses_10k,uhc_index,che_pct_gdp,che_pc_usd,govt_he_pct,ext_he_pct,wdi_health_expenditure_per_capita,wdi_government_health_expenditure_pct,wdi_external_health_expenditure_pct,wdi_hospital_beds,wdi_physicians,wdi_nurses_midwives,wdi_out_of_pocket_pct,wb_hnp_hci,wb_hnp_skilled_birth_attendance,wb_hnp_immunization_dpt,wb_hnp_immunization_measles,wb_hnp_immunization_hepb3,vulnerability_type_code,vulnerability_type_label,overall_vulnerability_score,burden_pressure_score,risk_pressure_score,combined_pressure_score,resource_response_score,context_support_score,adjusted_response_score,adaptation_gap_score,response_diagnosis_type,component__beds_10k,component__doctors_10k,component__nurses_10k,component__uhc_index,component__che_pct_gdp,component__che_pc_usd,component__govt_he_pct,component__wdi_health_expenditure_per_capita,component__wdi_government_health_expenditure_pct,component__wdi_hospital_beds,component__wb_hnp_immunization_dpt,component__wb_hnp_immunization_measles,component__wb_hnp_immunization_hepb3,component__ext_he_pct,component__wdi_external_health_expenditure_pct,component__wdi_out_of_pocket_pct,weakest_resource_components,dominant_risk_triplet
TKM,2023,7364438.0,18792.384869567388,521.046745206789,3919.735312136695,1582.1708407150104,255.177446935766,7.075173220370502,53.22517905828924,21.483931845376528,70.0727,66.8708,72.8386,0.764,7364.438,15.6714,26.2318,1.8,2.6901,4.27238303859711,7364438.0,47.0678875054171,13035.58013231074,,3914.318603075344,5287.699353493123,3480.4616839198834,3192.639989860721,11810.763586433606,7468.665734436279,53.15162681898258,71.80044632724348,47.26038407709975,43.352119874737504,160.37562657780006,101.41528429509869,,,,,19.34,34.88,81.0,5.49789095,581.38220215,17.13752747,0.30963677,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.172812345905939,0.2857836787564767,0.5340745538284398,0.40992911629245826,0.5222251220791755,0.4185229195728403,0.5014846815779085,-0.09155556528545022,相对均衡型,,0.49069688768606223,0.43990546927751517,0.8583765112262521,0.4793552660631486,0.6820592134334954,0.09096930889821153,,,,,,,0.6142131979695431,,,component__govt_he_pct / component__nurses_10k / component__che_pct_gdp,高收缩压 / 高血糖 / 膳食风险
TLS,2023,1384286.0,2648.6180824280254,523.1215744664007,855.7370628216738,533.6717895555742,191.33460010633823,37.789992419658994,61.817938115510366,38.55213370326465,67.6894,66.0674,69.4362,0.634,1384.286,93.0925,20.9693,1.075,2.7074,5.33415782576722,1384286.0,28.595471832952,2097.4461320593114,,1116.5285823548938,1720.2509611761884,191.95471217461133,389.56367253047006,1610.8918132160445,1262.9999283104364,80.65736288273477,124.2699096267815,13.86669461185126,28.14184876033349,116.3698696090291,91.2383660826185,,,,3.82866922,7.68,15.17,48.0,9.59779453,144.21452332,77.70168304,15.30498505,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,0.2068112822483723,0.5347042314335061,0.4797423719055844,0.5072233016695452,0.39401110833834396,0.24853132623819113,0.3649151519183134,0.1423081497512318,相对均衡型,0.021392190152801357,0.2855209742895805,0.23700202565833897,0.24568221070811744,0.8814307794215058,0.38400353513035795,0.8829763744756017,,,,,,,0.21408077687044802,,,component__beds_10k / component__ext_he_pct / component__nurses_10k,高收缩压 / 高血糖 / 膳食风险
TON,2023,104597.0,278.3123137418051,39.92767912845738,135.0240200840402,114.72275186597702,266.0805890625975,38.17287219371242,129.08976364909145,109.68072876466536,72.8947,69.3699,76.4051,0.769,104.598,160.9192,20.695,-0.418,3.1295,6.60245225746313,104597.0,21.147944541337,6914.576161932841,,116.10124632966506,90.05501391505675,137.15315462807123,141.5948366438524,180.9675033706392,138.553089746488,110.99863889945702,86.09712889954469,131.12532350647842,135.37179521769497,173.01404760235877,132.46373198704362,,,,,,,71.0,7.36037779,357.54415894,46.25782394,44.2378273,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.6390488146421532,0.7601468048359241,0.7982153137593553,0.7791810592976397,0.4616795999845458,0.3618046896659076,0.44170461792081817,0.33747644137682153,高压低响应型,,,,0.5765328151986183,0.6913225877677192,0.5691559876270438,0.42636343563700596,,,,,,,0.04502317369234165,,,component__ext_he_pct / component__govt_he_pct / component__che_pc_usd,高收缩压 / 吸烟 / 高血糖
TTO,2023,1367510.0,4511.466544974395,342.5483736833643,2605.02111677839,3080.09162466164,329.90373342603675,25.04905804589102,190.49375264373865,225.2335723074522,73.4896,70.3778,76.683,0.807,1502.932,292.9693,36.7177,0.376,1.5315,11.8539588437937,1367510.0,53.9536842104572,47735.742665669575,,1284.6408791054248,878.2093000482555,2352.3613479585592,3152.070472674548,2994.9506645310503,2150.02543285178,93.94014516204084,64.21958889136134,172.0178534678766,230.49706932121504,219.00758784440703,157.22191668446882,,,,23.66041844,,41.08,75.0,7.52568626,1276.33862305,48.38174057,0.07480285,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.4815780107647155,0.761064335060449,0.7962003454231433,0.7786323402417962,0.6077213020581211,0.6276897337741334,0.6117149884013237,0.16691735184047252,高压高响应型,0.4237691001697793,,0.5010128291694801,0.677461139896373,0.707220136895562,0.8013698630136986,0.4559505409582689,,,,,,,0.6872655043036857,,,component__beds_10k / component__govt_he_pct / component__nurses_10k,高收缩压 / 吸烟 / 高血糖
TUN,2023,12200431.0,20086.15772796234,3694.6415970800135,17739.956273763768,9440.227273944629,164.63482091708352,30.28287768751787,145.40434082831803,77.37617854602537,76.5077,73.9177,79.1491,0.746,12200.431,78.4947,32.127,0.653,1.8323,9.16627453571107,12200431.0,70.0266686486584,7809.2550186673325,,12337.458280048237,6720.603369029461,10169.92839654616,12032.968558591256,11725.369672201648,6114.10280562626,101.1231347486678,55.08496682641343,83.35712399460445,98.62740552847072,96.10619225010696,50.113826352743274,,,,18.20754901,12.38,19.16,76.0,7.98537874,317.70983887,54.08564377,3.13808918,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.1801885759549742,0.6439982728842832,0.5654504893494531,0.6047243811168681,0.49107624998440136,0.5317741554553754,0.4992158310785962,0.10550855003827192,相对均衡型,0.3242784380305603,0.36671177266576455,0.2949020931802836,0.7062823834196891,0.7511591962905718,0.5446310207688908,0.5314638993155222,,,,,,,0.4091811962039285,,,component__nurses_10k / component__beds_10k / component__doctors_10k,高收缩压 / 吸烟 / 高血糖
TUR,2023,85325965.0,193204.14821365385,41749.47548045185,124501.54420035004,52960.35015072308,226.430662944924,48.929391516933734,145.9128463420836,62.06826978250183,77.1557,74.5293,79.855,0.853,87270.502,113.3966,32.5197,0.232,1.625,10.0010276668343,85325965.0,89.0218446796121,64370.32853610158,,91123.34816694108,73473.69012561944,79757.58482241581,77352.49110995808,120661.29738526892,49803.7798104968,106.7943950788498,86.10941596220968,93.47399097380944,90.6552783902978,141.41216848267572,58.36884447834467,,,,30.548007727,23.4,35.3,77.0,4.27524424,547.8145752,75.92346191,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.0918070156701885,0.7362370466321244,0.6608016695451928,0.6985193580886586,0.623056381670146,0.7718088581334349,0.6528068769628038,0.0457124811258548,高压高响应型,0.5487266553480475,0.5700270635994588,0.4461512491559757,0.7342400690846287,0.27467432104217265,0.6694653115333628,0.8624420401854714,,,,,,,0.8787243434120503,,,component__che_pct_gdp / component__nurses_10k / component__beds_10k,高收缩压 / 吸烟 / 高血糖
TUV,2023,9816.0,51.351282335138386,5.324657264024558,15.51300604191072,16.827385050208612,523.1385730963568,54.24467465387692,158.03795886217114,171.42812805835993,67.1049,63.765,70.6983,0.689,9.816,327.1833,24.2864,-1.803,3.2078,6.27578829402476,9816.0,64.0117206689787,5644.251167254553,,20.628604738756103,4.661343108305323,22.485350627569773,18.03632381140323,34.888401057994,24.997753053428102,210.1528600117777,47.48719547988309,229.0683641765462,183.74413010801985,355.4238086592706,254.66333591511923,,,,,,,65.0,27.08968544,1723.56542969,72.80529022,27.13326263,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.5524226641481038,0.8738665803108809,0.8403857225100749,0.857126151410478,0.6378039852091824,0.427956715312819,0.5958345312299097,0.2612916201805683,高压高响应型,,,,0.41461571675302245,1.0,0.8376049491825011,0.8187237800839038,,,,,,,0.11807548002648421,,,component__ext_he_pct / component__uhc_index / component__govt_he_pct,高收缩压 / 吸烟 / 高血糖
TZA,2023,66617606.0,60167.48362464587,7550.933444892577,34011.49949870514,16303.767768952444,90.3176911290476,11.334741516968618,51.05482100138083,24.47366206607971,66.9953,64.1978,69.7752,0.555,66617.606,75.2059,17.2399,2.884,4.6063,3.04319999848689,66617606.0,35.4748019434954,728786.6081977189,,13499.332613585084,45860.702459208806,11137.241822402952,11398.806144571834,39291.06521255898,22029.49465618564,20.263911335368437,68.8417149952954,16.718165798997568,17.110801226588407,58.980001791957186,33.06857748113261,,,,,,,49.0,3.05201221,36.25619888,31.67225456,39.36234665,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,-0.2468986894199749,0.17298143350604492,0.16684657455382843,0.16991400402993667,0.15556026245225202,0.3837983134893357,0.20120787265966877,-0.0312938686297321,低压低响应型,,,,0.25377806563039723,0.09295650253919187,0.14118426866990721,0.2287480680061824,,,,,,,0.06113440741558155,,,component__ext_he_pct / component__che_pct_gdp / component__che_pc_usd,高收缩压 / 高血糖 / 膳食风险
UGA,2023,48656601.0,29795.286734782643,4658.084709687892,34690.28306605032,13495.6021705477,61.235857257646586,9.573386989543089,71.29614965511117,27.736426082347386,68.2523,65.2681,71.1158,0.582,48656.601,243.518,16.514,2.777,4.2829,2.15058279399148,48656601.0,30.6059359395495,961777.3869408626,,5214.976654994545,27135.753398710636,6264.419878505866,7698.941298384969,18412.912503258147,11534.021098222522,10.71792223010922,55.769932220934706,12.87475851119536,15.8230150486364,37.842578652911136,23.70494621731288,,,,,2.09,23.22,54.0,4.23600149,45.21318436,21.79863739,44.06991577,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,-0.4080957864559785,0.20477115716753025,0.0854202648244099,0.14509571099597007,0.19949032315576787,0.34159121622044253,0.2279105017687028,-0.08281479077273274,低压低响应型,,0.14208389715832206,0.34318028359216746,0.29371761658031087,0.26738794435857804,0.17498895271763146,0.1291675866637227,,,,,,,0.04590598101964246,,,component__ext_he_pct / component__govt_he_pct / component__doctors_10k,高收缩压 / 高血糖 / 膳食风险
UKR,2023,37732836.0,331231.8746509169,7683.327257698143,77449.51040798385,3881.652118527092,877.8345594031598,20.362443092531244,205.2575915788144,10.287199505828536,73.4225,66.8995,80.198,0.779,37732.836,65.133,41.9843,-1.546,0.977,18.5575345907943,37732836.0,69.4754455027606,40605.292937292885,,70708.57533547927,50372.60162596593,50327.8029691991,34248.55235873643,189359.1767407482,117810.30094693102,187.39268719552183,133.49805359439702,133.3793276741751,90.76591104558489,501.8418884304064,312.2222272053206,,,,,35.31,60.79,80.0,,,,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.3034538868278252,0.5449589810017271,0.9073474381116867,0.7261532095567069,0.8020855240614179,0.7077698823190035,0.7832223957129351,-0.057069186156228136,高压高响应型,,0.8205345060893099,0.6802835921674544,0.8287996545768567,,,,,,,,,,0.8787243434120503,,,component__nurses_10k / component__doctors_10k / component__uhc_index,高收缩压 / 吸烟 / 高血糖
URY,2023,3388081.0,9507.961246594632,2101.699208809489,10557.143427514851,2130.1707391645746,280.62969116129847,62.03214175840215,311.5965476479119,62.87248560954046,78.1385,74.1924,81.9204,0.862,3388.08,19.5621,35.7787,-0.036,1.4089,15.8128179067764,3388081.0,95.5439605712891,220556.2467665687,40.9,4037.741265754909,1644.961963455722,2957.472508086232,2999.964474131668,5467.646945248265,3663.83470673227,119.17487408816108,48.5514355605938,87.29049004690951,88.54465032363949,161.3788733282429,108.13893489359523,,,,24.41795223,45.51,76.25,85.0,9.01887608,2076.09423828,72.35817719,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.1079126947554944,0.8615608808290155,0.6819588370754174,0.7717598589522164,0.8147681082709669,0.7518331022847761,0.8021811070737288,-0.030421248121512368,高压高响应型,0.43599320882852294,0.9485791610284168,0.7903443619176233,0.9547711571675302,0.8421285051887833,0.8596995139195758,0.8079046147052329,,,,,,,0.8787243434120503,,,component__beds_10k / component__nurses_10k / component__govt_he_pct,高收缩压 / 吸烟 / 高血糖
USA,2023,336806231.0,900759.0961230109,220920.75198547932,707283.4987780895,225579.6456098508,267.4413396238536,65.59283399524735,209.99715375755312,66.97609035916287,79.3043,76.8638,81.8486,0.938,343477.335,37.5484,38.023,0.584,1.6236,17.4318194823539,336806231.0,80.071561119178,64948.141602076175,41.8,358821.06096464663,82462.92814820995,337646.08788656443,348869.5016051258,467551.7176157167,357629.4627158827,106.5363487781337,24.483789359648146,100.2493590703684,103.58166491436609,138.81920065063068,106.18255536842568,,,,,,120.55,88.0,16.69414902,13473.19335938,53.95373535,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,-0.0695185076672582,0.8232944732297065,0.6472725964306275,0.735283534830167,0.8904095713006059,0.717561007825622,0.8558398586056093,-0.12055632377544234,高压高响应型,,,0.9527346387575962,0.9872625215889465,0.9938176197836167,1.0,0.5299183042614264,,,,,,,0.8787243434120503,,,component__govt_he_pct / component__ext_he_pct / component__nurses_10k,高收缩压 / 吸烟 / 高血糖
UZB,2023,35652307.0,108248.92479252096,3175.6521699734394,19803.647459481672,11624.457887109858,303.62389954883133,8.907283811881905,55.54660869346175,32.60506504420558,72.3884,69.4503,75.4006,0.74,35652.307,83.8089,26.9143,2.009,3.5,5.69504099692623,35652307.0,50.9964841114568,5520412.924715117,34.5,19718.273887627412,37464.78669158734,23580.37017827011,23073.596725691234,61917.90033721654,44554.06156307918,55.30714712971425,105.08376552346904,66.13981580005498,64.71838337331504,173.67151117939306,124.96824276498904,,,,48.944933752,23.23,107.02,79.0,6.74312878,192.11869812,35.36053848,0.10427919,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.2564736858782159,0.38708981001727116,0.6686096718480138,0.5278497409326425,0.630210232163322,0.5930449973243626,0.6227771851955302,-0.09492744426288768,相对均衡型,0.7650254668930391,0.5669824086603519,0.9085077650236327,0.7958765112262521,0.6237580039743873,0.43415819708351744,0.27467432104217265,,,,,,,0.6726991834032222,,,component__govt_he_pct / component__che_pc_usd / component__doctors_10k,高收缩压 / 高血糖 / 膳食风险
VCT,2023,101323.0,377.7840633415297,16.97368748945798,202.47299286902128,151.3755700194987,372.8512414175752,16.752057765224066,199.8292518668232,149.3990209720386,71.2301,68.664,74.3151,0.798,101.323,259.8013,33.8967,-0.704,1.7753,11.5630782896198,101323.0,47.7169922340041,15867.180813015186,,57.405874847252534,45.55772065041957,120.1479361866968,145.11502770873352,247.91731564770396,145.04387191176068,56.65631184158832,44.962861986340286,118.57913424069244,143.22022414331744,244.68019664607635,143.14999744555598,,,,,18.56,80.16,80.0,4.43696308,469.20709229,69.08777618,1.57827044,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.3739834598259554,0.7239313471502591,0.7104202648244099,0.7171758059873345,0.608522953644325,0.5380818486428895,0.5944347326440379,0.12274107334329665,高压高响应型,,0.4707374830852503,0.8075624577987845,0.8287996545768567,0.3033782291896666,0.634334953601414,0.7379112386840362,,,,,,,0.47693665857426615,,,component__che_pct_gdp / component__doctors_10k / component__ext_he_pct,高收缩压 / 吸烟 / 高血糖
VEN,2023,28300854.0,82958.31775582321,5492.938182363093,39051.580817853945,24830.252588524985,293.1300863070182,19.409089854189887,137.98728765518504,87.73676083599804,72.5142,68.7199,76.5009,0.709,28300.854,30.8811,29.025,0.354,2.0793,9.33356816723623,28300854.0,89.249627620225,22505.303064604446,,16896.435762126574,18431.50269567436,28255.22773325211,26093.105273244902,54535.25481529314,39825.82070499313,59.702918371744445,65.12701947324403,99.8387813076316,92.19900315815524,192.69826562581164,140.72303508930554,,,,,,,75.0,3.77611423,185.99124146,31.73043251,0.53693658,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.2675820950658844,0.6807534542314335,0.6985103626943006,0.689631908462867,0.42112390934849697,0.6248340708405173,0.46186594164690103,0.227765966815966,高压低响应型,,,,0.677461139896373,0.19253698388165158,0.4281926646045073,0.22985206447339368,,,,,,,0.5775766938865593,,,component__che_pct_gdp / component__govt_he_pct / component__che_pc_usd,高收缩压 / 吸烟 / 高血糖
VNM,2023,100352192.0,223067.63610481544,48407.16331242809,121820.19838062352,48493.330560551985,222.2847669384396,48.23727548714441,121.39266313248396,48.323140326174425,74.5883,69.8771,79.2643,0.766,100352.192,320.1956,32.4294,0.644,1.9125,8.62116598619573,100352192.0,38.1298904418945,23030428.840927072,,106545.24256675916,94827.15667892453,19876.00802773475,48430.52727457933,144800.7877541316,80713.84969544009,106.17131568661615,94.4943551197412,19.80625199271656,48.26055745207771,144.29260075767112,80.43057962843511,,,,,,,71.0,4.56109476,197.19210815,44.30301285,1.1460973,,,,,,,,,,,,,3.0,类型3-相对稳健型,0.0051990971419534,0.6883095854922279,0.5416666666666666,0.6149881260794472,0.44930051296754997,0.6305802547072513,0.48555646131549024,0.12943166476395696,相对均衡型,,,,0.5765328151986183,0.32589975712077723,0.4376933274414494,0.39633473172885847,,,,,,,0.5100419333480468,,,component__che_pct_gdp / component__govt_he_pct / component__che_pc_usd,高收缩压 / 高血糖 / 膳食风险
VUT,2023,320409.0,808.0155770187514,137.00245765525528,160.33795165388057,182.57044847893883,252.18254700047484,42.75861715971002,50.04165040741071,56.98043702859122,71.4769,69.4453,73.9271,0.621,320.408,26.2845,20.1432,2.295,3.5958,4.21820894264665,320409.0,22.2651966823901,92728.24694314398,,244.72940694638763,447.442805691529,231.3689136502643,255.350463693778,496.25005367956254,392.1265022415084,76.38031607925734,139.64738995831237,72.21049148128307,79.69515952853322,154.8801855377229,122.38311103667762,,,,,,,52.0,4.1186676,143.43753052,56.58071136,31.9564991,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.4464499664094497,0.625,0.7277993667242372,0.6763996833621186,0.31401231089519205,0.375157591873383,0.32624136709083024,0.3501583162712884,高压低响应型,,,,0.27817357512953367,0.2483992051225436,0.3828988068935042,0.5665709869728417,,,,,,,0.09401898035753697,,,component__ext_he_pct / component__che_pct_gdp / component__uhc_index,高收缩压 / 吸烟 / 高血糖
WSM,2023,216663.0,516.2259599268679,108.16220207690957,120.17580533558191,208.9265580622757,238.2621674798502,49.92186117468583,55.46669497587586,96.42927406261138,71.6982,69.8611,73.6622,0.708,216.663,76.5594,19.9039,0.627,3.8292,5.70563501843877,216663.0,17.5012799804602,7033.658891854939,,261.9478946253073,238.9438381786594,234.53363544642815,260.5931666141533,325.1862912696528,239.56212653080385,120.90107430678394,110.28363780555952,108.24812517431594,120.27580464322624,150.08852054557207,110.5690064897116,,,,,,,62.0,6.78103304,292.81085205,69.23589325,16.53037262,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.4702856736939676,0.6886334196891192,0.7926021876799078,0.7406178036845135,0.49325525670816617,0.3012375446691958,0.45485171430037213,0.28576608938414133,高压低响应型,,,,0.37284110535405873,0.6270699933760212,0.5236411842686699,0.7412232280856701,,,,,,,0.20150077245641138,,,component__ext_he_pct / component__uhc_index / component__che_pc_usd,高收缩压 / 吸烟 / 高血糖
YEM,2023,39390799.0,55038.44809960276,3973.5021588240234,12831.543793785766,5918.732561327773,139.72412212202846,10.087386546345565,32.57497720161951,15.025672775329518,69.2952,67.2351,71.3879,0.47,39390.799,74.608,18.1845,3.029,4.59,2.50752339397838,39390799.0,36.5707979836506,,,15129.532169322323,28926.116927878847,9847.682263989373,7337.057609723157,32698.16678817855,23226.339327196813,38.40879736743173,73.43368924270577,24.999955608895807,18.62632339527603,83.0096561082159,58.963869524953815,,,,4.64550098,,5.41,43.0,9.69559193,47.78109741,8.44428062,21.07400894,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,-0.132457109869425,0.12872409326424872,0.3161341393206678,0.22242911629245826,0.222805902983547,0.14088328705369216,0.20642137979757605,0.016007736494882213,低压低响应型,0.042105263157894736,,0.07562457798784605,0.19235751295336787,0.8865091631706778,0.1831639416703491,0.02009273570324575,,,,,,,0.1597881262414478,,,component__govt_he_pct / component__beds_10k / component__nurses_10k,高收缩压 / 高血糖 / 膳食风险
